geometry,name,types,vicinity,latitude,longitude,distance,lifeline_number,lifeline_category
"{'location': {'lat': 39.6778808, 'lng': -104.9810001}, 'viewport': {'northeast': {'lat': 39.6792080302915, 'lng': -104.9798755697085}, 'southwest': {'lat': 39.6765100697085, 'lng': -104.9825735302915}}}",The Denver Waldorf School,"['primary_school', 'secondary_school', 'school']","2100 South Pennsylvania Street, Denver",39.6778808,-104.9810001,6.8757,1,safety_security
"{'location': {'lat': 39.67830769999999, 'lng': -104.9090867}, 'viewport': {'northeast': {'lat': 39.6796563802915, 'lng': -104.9077966697085}, 'southwest': {'lat': 39.6769584197085, 'lng': -104.9104946302915}}}",Масджид Ал-Иман,"['mosque', 'place_of_worship']","6850 East Evans Avenue, Denver",39.67830769999999,-104.9090867,9.7114,1,safety_security
"{'location': {'lat': 39.67891520000001, 'lng': -104.8769933}, 'viewport': {'northeast': {'lat': 39.6801651802915, 'lng': -104.8755394697085}, 'southwest': {'lat': 39.6774672197085, 'lng': -104.8782374302915}}}",Masjid Abu Bakr مسجد,"['mosque', 'place_of_worship']","2071 South Parker Road, Denver",39.67891520000001,-104.8769933,11.7965,1,safety_security
"{'location': {'lat': 39.68041479999999, 'lng': -104.8423997}, 'viewport': {'northeast': {'lat': 39.68333955, 'lng': -104.84070785}, 'southwest': {'lat': 39.67768855000001, 'lng': -104.84590565}}}",Overland High School,"['secondary_school', 'school']","12400 East Jewell Avenue, Aurora",39.68041479999999,-104.8423997,14.2542,1,safety_security
"{'location': {'lat': 39.6806334, 'lng': -105.3627551}, 'viewport': {'northeast': {'lat': 39.6820802802915, 'lng': -105.3613674697085}, 'southwest': {'lat': 39.6793823197085, 'lng': -105.3640654302915}}}",Evergreen Fire Protection District,['fire_station'],Evergreen,39.6806334,-105.3627551,32.5596,1,safety_security
"{'location': {'lat': 39.680897, 'lng': -104.9871695}, 'viewport': {'northeast': {'lat': 39.6822458802915, 'lng': -104.9859945697085}, 'southwest': {'lat': 39.6795479197085, 'lng': -104.9886925302915}}}",Fellowship Denver Church Office,"['church', 'place_of_worship']","1990 South Broadway, Denver",39.680897,-104.9871695,6.4995,1,safety_security
"{'location': {'lat': 39.68156739999999, 'lng': -105.085683}, 'viewport': {'northeast': {'lat': 39.6829152802915, 'lng': -105.0842699697085}, 'southwest': {'lat': 39.6802173197085, 'lng': -105.0869679302915}}}",Rocky Mountain Islamic Center (Lakewood Masjid),"['mosque', 'place_of_worship']","8054 West Jewell Avenue, Denver",39.68156739999999,-105.085683,10.3921,1,safety_security
"{'location': {'lat': 39.6852994, 'lng': -104.9369783}, 'viewport': {'northeast': {'lat': 39.68664753029149, 'lng': -104.9358017697085}, 'southwest': {'lat': 39.6839495697085, 'lng': -104.9384997302915}}}",Consulate General of Sweden,['embassy'],"1720 South Bellaire Street #530, Denver",39.6852994,-104.9369783,7.5405,1,safety_security
"{'location': {'lat': 39.6868487, 'lng': -104.9600815}, 'viewport': {'northeast': {'lat': 39.6881496302915, 'lng': -104.9588484197085}, 'southwest': {'lat': 39.6854516697085, 'lng': -104.9615463802915}}}",Denver Police Department District 3 Substation,['police'],"1625 South University Boulevard, Denver",39.6868487,-104.9600815,6.3782,1,safety_security
"{'location': {'lat': 39.687835, 'lng': -104.8865953}, 'viewport': {'northeast': {'lat': 39.68924858029149, 'lng': -104.8851589697085}, 'southwest': {'lat': 39.68655061970849, 'lng': -104.8878569302915}}}",Al-Hassan Islamic Center,"['mosque', 'place_of_worship']","1582 South Parker Road, Denver",39.687835,-104.8865953,10.5605,1,safety_security
"{'location': {'lat': 39.68981809999999, 'lng': -104.8650822}, 'viewport': {'northeast': {'lat': 39.69108123029149, 'lng': -104.8637458697085}, 'southwest': {'lat': 39.6883832697085, 'lng': -104.8664438302915}}}",Consulado de El Salvador en Aurora,['embassy'],"1450 South Havana Street #100, Aurora",39.68981809999999,-104.8650822,12.0474,1,safety_security
"{'location': {'lat': 39.6899293, 'lng': -104.8913064}, 'viewport': {'northeast': {'lat': 39.69132658029149, 'lng': -104.8897639697085}, 'southwest': {'lat': 39.6886286197085, 'lng': -104.8924619302915}}}",May Library (Arapahoe Libraries),['library'],"1471 South Parker Road, Denver",39.6899293,-104.8913064,10.095,1,safety_security
"{'location': {'lat': 39.6903873, 'lng': -104.8784468}, 'viewport': {'northeast': {'lat': 39.69167338029149, 'lng': -104.8770045697085}, 'southwest': {'lat': 39.68897541970849, 'lng': -104.8797025302915}}}",The Potter's House Church of Denver,"['church', 'place_of_worship']","9495 East Florida Avenue, Denver",39.6903873,-104.8784468,11.0102,1,safety_security
"{'location': {'lat': 39.69134930000001, 'lng': -104.9818566}, 'viewport': {'northeast': {'lat': 39.6926980302915, 'lng': -104.9803774697085}, 'southwest': {'lat': 39.6900000697085, 'lng': -104.9830754302915}}}",Shiva Sai Mandir,"['hindu_temple', 'place_of_worship']","1391 South Pennsylvania Street, Denver",39.69134930000001,-104.9818566,5.3788,1,safety_security
"{'location': {'lat': 39.69216290000001, 'lng': -104.9660181}, 'viewport': {'northeast': {'lat': 39.69427070000001, 'lng': -104.9623433}, 'southwest': {'lat': 39.6890203, 'lng': -104.9692565}}}",South High School,"['secondary_school', 'school']","1700 East Louisiana Avenue, Denver",39.69216290000001,-104.9660181,5.6359,1,safety_security
"{'location': {'lat': 39.69528399999999, 'lng': -104.8678776}, 'viewport': {'northeast': {'lat': 39.6966402802915, 'lng': -104.8666223697085}, 'southwest': {'lat': 39.6939423197085, 'lng': -104.8693203302915}}}",A+ Mail Room,"['locksmith', 'post_office', 'finance', 'store']","1155 South Havana Street #11, Aurora",39.69528399999999,-104.8678776,11.5643,1,safety_security
"{'location': {'lat': 39.6960257, 'lng': -104.9384052}, 'viewport': {'northeast': {'lat': 39.6973752302915, 'lng': -104.9370071197085}, 'southwest': {'lat': 39.6946772697085, 'lng': -104.9397050802915}}}",Honorary Consul of the Federal Republic of Germany,['embassy'],"4100 East Mississippi Avenue #410, Denver",39.6960257,-104.9384052,6.5455,1,safety_security
"{'location': {'lat': 39.69634689999999, 'lng': -104.9794489}, 'viewport': {'northeast': {'lat': 39.69762208029149, 'lng': -104.9780958197085}, 'southwest': {'lat': 39.6949241197085, 'lng': -104.9807937802915}}}",Denver Community Church,"['church', 'place_of_worship']","1101 South Washington Street, Denver",39.69634689999999,-104.9794489,4.863,1,safety_security
"{'location': {'lat': 39.698137, 'lng': -104.913248}, 'viewport': {'northeast': {'lat': 39.69947768029149, 'lng': -104.9120955197085}, 'southwest': {'lat': 39.69677971970849, 'lng': -104.9147934802915}}}",Consulado General de Guatemala en Denver,['embassy'],"1001 South Monaco Parkway #300, Denver",39.698137,-104.913248,8.0251,1,safety_security
"{'location': {'lat': 39.699033, 'lng': -104.9098379}, 'viewport': {'northeast': {'lat': 39.7004857302915, 'lng': -104.9084891697085}, 'southwest': {'lat': 39.6977877697085, 'lng': -104.9111871302915}}}",Consulate General of Peru,['embassy'],"6795 East Tennessee Avenue #550, Denver",39.699033,-104.9098379,8.2119,1,safety_security
"{'location': {'lat': 39.70235099999999, 'lng': -104.913817}, 'viewport': {'northeast': {'lat': 39.7035549802915, 'lng': -104.9124626697085}, 'southwest': {'lat': 39.7008570197085, 'lng': -104.9151606302915}}}",B'nai Havurah,"['synagogue', 'place_of_worship']","6445 East Ohio Avenue #600, Denver",39.70235099999999,-104.913817,7.7258,1,safety_security
"{'location': {'lat': 39.70465670000001, 'lng': -104.9153368}, 'viewport': {'northeast': {'lat': 39.7059407302915, 'lng': -104.9139163197085}, 'southwest': {'lat': 39.7032427697085, 'lng': -104.9166142802915}}}",George Washington High School,"['secondary_school', 'school']","655 South Monaco Parkway, Denver",39.70465670000001,-104.9153368,7.4805,1,safety_security
"{'location': {'lat': 39.70571269999999, 'lng': -104.9123091}, 'viewport': {'northeast': {'lat': 39.70725528029149, 'lng': -104.9109607697085}, 'southwest': {'lat': 39.70455731970849, 'lng': -104.9136587302915}}}","DAT Minyan, Inc.","['synagogue', 'place_of_worship']","560 South Monaco Parkway, Denver",39.70571269999999,-104.9123091,7.6458,1,safety_security
"{'location': {'lat': 39.7059653, 'lng': -104.7915553}, 'viewport': {'northeast': {'lat': 39.7073142802915, 'lng': -104.7902063197085}, 'southwest': {'lat': 39.7046163197085, 'lng': -104.7929042802915}}}",United States Postal Service,"['post_office', 'finance']","16890 East Alameda Parkway, Aurora",39.7059653,-104.7915553,17.4106,1,safety_security
"{'location': {'lat': 39.7065098, 'lng': -105.0842531}, 'viewport': {'northeast': {'lat': 39.7078113302915, 'lng': -105.0827084697085}, 'southwest': {'lat': 39.70511336970851, 'lng': -105.0854064302915}}}",Belmar Library - Temporarily Closed - Jefferson County Public Library,['library'],"555 South Allison Parkway, Lakewood",39.7065098,-105.0842531,8.8344,1,safety_security
"{'location': {'lat': 39.7073517, 'lng': -104.9251199}, 'viewport': {'northeast': {'lat': 39.70865903029149, 'lng': -104.9238172697085}, 'southwest': {'lat': 39.70596106970849, 'lng': -104.9265152302915}}}",Consulate of Mexico,['embassy'],"5350 Leetsdale Drive #100, Glendale",39.7073517,-104.9251199,6.6101,1,safety_security
"{'location': {'lat': 39.70761319999999, 'lng': -105.086006}, 'viewport': {'northeast': {'lat': 39.70917928029149, 'lng': -105.0843799697085}, 'southwest': {'lat': 39.70648131970849, 'lng': -105.0870779302915}}}",Lakewood Police Department,"['police', 'local_government_office']","445 South Allison Parkway, Lakewood",39.70761319999999,-105.086006,8.9221,1,safety_security
"{'location': {'lat': 39.7105199, 'lng': -104.8154514}, 'viewport': {'northeast': {'lat': 39.7120307302915, 'lng': -104.8140944197085}, 'southwest': {'lat': 39.7093327697085, 'lng': -104.8167923802915}}}",Aurora Public Library (Central),['library'],"14949 East Alameda Parkway, Aurora",39.7105199,-104.8154514,15.3033,1,safety_security
"{'location': {'lat': 39.7107792, 'lng': -104.8124348}, 'viewport': {'northeast': {'lat': 39.7119760302915, 'lng': -104.8108592697085}, 'southwest': {'lat': 39.7092780697085, 'lng': -104.8135572302915}}}",Aurora,"['city_hall', 'local_government_office']","15151 East Alameda Parkway, Aurora",39.7107792,-104.8124348,15.55,1,safety_security
"{'location': {'lat': 39.71105499999999, 'lng': -104.9423222}, 'viewport': {'northeast': {'lat': 39.7124048302915, 'lng': -104.9408573697085}, 'southwest': {'lat': 39.7097068697085, 'lng': -104.9435553302915}}}",Consulate General of Slovakia,"['embassy', 'lawyer']","300 South Jackson Street, Denver",39.71105499999999,-104.9423222,5.1652,1,safety_security
"{'location': {'lat': 39.7110634, 'lng': -104.8124705}, 'viewport': {'northeast': {'lat': 39.7124343302915, 'lng': -104.8108790697085}, 'southwest': {'lat': 39.7097363697085, 'lng': -104.8135770302915}}}",City of Aurora Colorado,"['city_hall', 'local_government_office']","15151 East Alameda Parkway #4600, Aurora",39.7110634,-104.8124705,15.5406,1,safety_security
"{'location': {'lat': 39.7115335, 'lng': -104.8147514}, 'viewport': {'northeast': {'lat': 39.7131287802915, 'lng': -104.8130319697085}, 'southwest': {'lat': 39.7104308197085, 'lng': -104.8157299302915}}}",Aurora City Municipal Court,"['courthouse', 'local_government_office']","14999 East Alameda Parkway, Aurora",39.7115335,-104.8147514,15.3387,1,safety_security
"{'location': {'lat': 39.71168, 'lng': -104.914553}, 'viewport': {'northeast': {'lat': 39.7131326302915, 'lng': -104.9132043697085}, 'southwest': {'lat': 39.7104346697085, 'lng': -104.9159023302915}}}",Kehilas Bais Yisroel,"['synagogue', 'place_of_worship']","295 South Locust Street, Denver",39.71168,-104.914553,7.1702,1,safety_security
"{'location': {'lat': 39.71173469999999, 'lng': -104.9147102}, 'viewport': {'northeast': {'lat': 39.7131598302915, 'lng': -104.9133614697085}, 'southwest': {'lat': 39.7104618697085, 'lng': -104.9160594302915}}}",Western Center for Russian Jewry,"['synagogue', 'place_of_worship']","295 South Locust Street, Denver",39.71173469999999,-104.9147102,7.1554,1,safety_security
"{'location': {'lat': 39.7120065, 'lng': -105.1180719}, 'viewport': {'northeast': {'lat': 39.7132356302915, 'lng': -105.1169589697085}, 'southwest': {'lat': 39.7105376697085, 'lng': -105.1196569302915}}}",United States Postal Service,"['post_office', 'finance', 'local_government_office']","10799 West Alameda Avenue, Lakewood",39.7120065,-105.1180719,11.3555,1,safety_security
"{'location': {'lat': 39.7122465, 'lng': -104.8600433}, 'viewport': {'northeast': {'lat': 39.7133678302915, 'lng': -104.8586896697085}, 'southwest': {'lat': 39.7106698697085, 'lng': -104.8613876302915}}}",Lotus School For Excellence,"['school', 'primary_school', 'secondary_school']","11001 East Alameda Avenue, Aurora",39.7122465,-104.8600433,11.5455,1,safety_security
"{'location': {'lat': 39.7127248, 'lng': -104.9879251}, 'viewport': {'northeast': {'lat': 39.7140522302915, 'lng': -104.9863877697085}, 'southwest': {'lat': 39.7113542697085, 'lng': -104.9890857302915}}}",United States Postal Service,"['post_office', 'finance']","225 South Broadway, Denver",39.7127248,-104.9879251,2.9578,1,safety_security
"{'location': {'lat': 39.713337, 'lng': -104.921919}, 'viewport': {'northeast': {'lat': 39.7146862302915, 'lng': -104.9207495697085}, 'southwest': {'lat': 39.7119882697085, 'lng': -104.9234475302915}}}",East Denver Orthodox Synagogue,"['synagogue', 'place_of_worship']","198 South Holly Street, Denver",39.713337,-104.921919,6.522,1,safety_security
"{'location': {'lat': 39.7169288, 'lng': -104.9258259}, 'viewport': {'northeast': {'lat': 39.7183223802915, 'lng': -104.9241969697085}, 'southwest': {'lat': 39.7156244197085, 'lng': -104.9268949302915}}}",Temple Emanuel,"['synagogue', 'place_of_worship']","51 Grape Street, Denver",39.7169288,-104.9258259,6.0488,1,safety_security
"{'location': {'lat': 39.717012, 'lng': -104.936236}, 'viewport': {'northeast': {'lat': 39.71835988029149, 'lng': -104.9348017197085}, 'southwest': {'lat': 39.7156619197085, 'lng': -104.9374996802915}}}",Graland Country Day School,"['school', 'primary_school', 'secondary_school']","55 Clermont Street, Denver",39.717012,-104.936236,5.2445,1,safety_security
"{'location': {'lat': 39.7174363, 'lng': -104.9458579}, 'viewport': {'northeast': {'lat': 39.7187852802915, 'lng': -104.9446626697085}, 'southwest': {'lat': 39.7160873197085, 'lng': -104.9473606302915}}}",The Ambassador East,['embassy'],"90 Madison Street, Denver",39.7174363,-104.9458579,4.5092,1,safety_security
"{'location': {'lat': 39.7177873, 'lng': -104.8028521}, 'viewport': {'northeast': {'lat': 39.7194218302915, 'lng': -104.8006095}, 'southwest': {'lat': 39.7167238697085, 'lng': -104.8045223}}}",Community College of Aurora CentreTech Campus,['university'],"16000 East Centretech Parkway, Aurora",39.7177873,-104.8028521,16.2203,1,safety_security
"{'location': {'lat': 39.7189616, 'lng': -104.8661972}, 'viewport': {'northeast': {'lat': 39.7204019802915, 'lng': -104.8648482197085}, 'southwest': {'lat': 39.7177040197085, 'lng': -104.8675461802915}}}",Concorde Career College - Aurora,"['university', 'school', 'health']","111 Havana Street, Aurora",39.7189616,-104.8661972,10.8575,1,safety_security
"{'location': {'lat': 39.71950520000001, 'lng': -105.1008175}, 'viewport': {'northeast': {'lat': 39.7208559302915, 'lng': -105.0996233197085}, 'southwest': {'lat': 39.7181579697085, 'lng': -105.1023212802915}}}",The Way Congregation,"['synagogue', 'church', 'place_of_worship']","9210 West 2nd Avenue, Lakewood",39.71950520000001,-105.1008175,9.7172,1,safety_security
"{'location': {'lat': 39.72009540000001, 'lng': -104.9573949}, 'viewport': {'northeast': {'lat': 39.72143588029151, 'lng': -104.9558716697085}, 'southwest': {'lat': 39.71873791970851, 'lng': -104.9585696302915}}}",United States Postal Service,"['post_office', 'finance']","201 Columbine Street #150, Denver",39.72009540000001,-104.9573949,3.5287,1,safety_security
"{'location': {'lat': 39.7202544, 'lng': -105.1498229}, 'viewport': {'northeast': {'lat': 39.7210627802915, 'lng': -105.1480447697085}, 'southwest': {'lat': 39.7183648197085, 'lng': -105.1507427302915}}}",Red Rocks Community College Police Department,['police'],"13300 West 6th Avenue, Lakewood",39.7202544,-105.1498229,13.8235,1,safety_security
"{'location': {'lat': 39.7212357, 'lng': -104.9524838}, 'viewport': {'northeast': {'lat': 39.7224875302915, 'lng': -104.9509996197085}, 'southwest': {'lat': 39.7197895697085, 'lng': -104.9536975802915}}}",Denver Public Library: Ross-Cherry Creek Branch Library,['library'],"305 Milwaukee Street, Denver",39.7212357,-104.9524838,3.8038,1,safety_security
"{'location': {'lat': 39.7224029, 'lng': -104.8207827}, 'viewport': {'northeast': {'lat': 39.72375188029149, 'lng': -104.8194337197085}, 'southwest': {'lat': 39.7210539197085, 'lng': -104.8221316802915}}}",Aurora Driver License Office,['local_government_office'],"14391 East 4th Avenue, Aurora",39.7224029,-104.8207827,14.6285,1,safety_security
"{'location': {'lat': 39.7225309, 'lng': -104.9101408}, 'viewport': {'northeast': {'lat': 39.72401028029149, 'lng': -104.9085902697085}, 'southwest': {'lat': 39.7213123197085, 'lng': -104.9112882302915}}}",Whiteman Elementary School,"['primary_school', 'school']","451 Newport Street, Denver",39.7225309,-104.9101408,7.1058,1,safety_security
"{'location': {'lat': 39.7226165, 'lng': -104.8967621}, 'viewport': {'northeast': {'lat': 39.7239654802915, 'lng': -104.8954131197085}, 'southwest': {'lat': 39.7212675197085, 'lng': -104.8981110802915}}}",International School of Denver,"['primary_school', 'secondary_school', 'school']","7701 East 1st Place Unit C, Denver",39.7226165,-104.8967621,8.2145,1,safety_security
