geometry,name,plus_code,types,vicinity,latitude,longitude,distance,lifeline_number,lifeline_category
"{'location': {'lat': 39.53485, 'lng': -105.0109921}, 'viewport': {'northeast': {'lat': 39.5359497302915, 'lng': -105.0098979697085}, 'southwest': {'lat': 39.5332517697085, 'lng': -105.0125959302915}}}",Thunder Ridge High School,"{'compound_code': 'GXMQ+WJ Highlands Ranch, Colorado, United States', 'global_code': '85FPGXMQ+WJ'}","['secondary_school', 'school', 'point_of_interest', 'establishment']","1991 West Wildcat Reserve Parkway, Highlands Ranch",39.53485,-105.01099209999998,22.820999999999998,1,safety_security
"{'location': {'lat': 39.5357051, 'lng': -104.8441835}, 'viewport': {'northeast': {'lat': 39.5370072802915, 'lng': -104.8422848697085}, 'southwest': {'lat': 39.53430931970851, 'lng': -104.8449828302915}}}",CU South Denver,"{'compound_code': 'G5P4+78 Lone Tree, Colorado, United States', 'global_code': '85FQG5P4+78'}","['university', 'point_of_interest', 'establishment']","10035 Peoria Street, Lone Tree",39.5357051,-104.8441835,25.8864,1,safety_security
"{'location': {'lat': 39.53696300000001, 'lng': -104.880857}, 'viewport': {'northeast': {'lat': 39.5382174802915, 'lng': -104.8795087197085}, 'southwest': {'lat': 39.5355195197085, 'lng': -104.8822066802915}}}",Tri-County Health Department,"{'compound_code': 'G4P9+QM Lone Tree, Colorado, United States', 'global_code': '85FQG4P9+QM'}","['local_government_office', 'health', 'point_of_interest', 'establishment']","9350 Heritage Hills Circle, Lone Tree",39.53696300000001,-104.880857,24.3912,1,safety_security
"{'location': {'lat': 39.54051500000001, 'lng': -104.9448572}, 'viewport': {'northeast': {'lat': 39.5417319802915, 'lng': -104.9435179197085}, 'southwest': {'lat': 39.5390340197085, 'lng': -104.9462158802915}}}",Valor Christian High School,"{'compound_code': 'G3R4+63 Highlands Ranch, Colorado, United States', 'global_code': '85FQG3R4+63'}","['secondary_school', 'school', 'point_of_interest', 'establishment']","3775 E Grace Boulevard, Highlands Ranch",39.540515000000006,-104.94485719999999,22.4607,1,safety_security
"{'location': {'lat': 39.54076379999999, 'lng': -104.7917251}, 'viewport': {'northeast': {'lat': 39.54217038029149, 'lng': -104.7906799697085}, 'southwest': {'lat': 39.5394724197085, 'lng': -104.7933779302915}}}",Southeast Christian Church,"{'compound_code': 'G6R5+88 Parker, Colorado, United States', 'global_code': '85FQG6R5+88'}","['church', 'place_of_worship', 'point_of_interest', 'establishment']","9650 Jordan Road, Parker",39.54076379999999,-104.7917251,27.8877,1,safety_security
"{'location': {'lat': 39.54175590000001, 'lng': -104.9147686}, 'viewport': {'northeast': {'lat': 39.54331483029151, 'lng': -104.9132777197085}, 'southwest': {'lat': 39.54061686970851, 'lng': -104.9159756802915}}}",United States Postal Service,"{'compound_code': 'G3RP+P3 Highlands Ranch, Colorado, United States', 'global_code': '85FQG3RP+P3'}","['post_office', 'finance', 'local_government_office', 'point_of_interest', 'establishment']","9609 South University Boulevard, Highlands Ranch",39.54175590000001,-104.9147686,22.9154,1,safety_security
"{'location': {'lat': 39.5467426, 'lng': -104.9961203}, 'viewport': {'northeast': {'lat': 39.54835398029149, 'lng': -104.9947915197085}, 'southwest': {'lat': 39.5456560197085, 'lng': -104.9974894802915}}}",Douglas County Libraries,"{'compound_code': 'G2W3+MH Highlands Ranch, Colorado, United States', 'global_code': '85FQG2W3+MH'}","['library', 'point_of_interest', 'establishment']","9292 South Ridgeline Boulevard, Highlands Ranch",39.5467426,-104.9961203,21.4337,1,safety_security
"{'location': {'lat': 39.560742, 'lng': -104.8699073}, 'viewport': {'northeast': {'lat': 39.56203413029149, 'lng': -104.8684940697085}, 'southwest': {'lat': 39.55933616970849, 'lng': -104.8711920302915}}}",Grace Chapel,"{'compound_code': 'H46J+72 Englewood, Colorado, United States', 'global_code': '85FQH46J+72'}","['church', 'place_of_worship', 'point_of_interest', 'establishment']","8505 South Valley Highway, Englewood",39.560742,-104.86990729999998,22.3871,1,safety_security
"{'location': {'lat': 39.562919, 'lng': -104.9172503}, 'viewport': {'northeast': {'lat': 39.5642390302915, 'lng': -104.9156103197085}, 'southwest': {'lat': 39.5615410697085, 'lng': -104.9183082802915}}}",SkyView Academy,"{'compound_code': 'H37M+53 Highlands Ranch, Colorado, United States', 'global_code': '85FQH37M+53'}","['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']","6161 Business Center Drive, Highlands Ranch",39.562919,-104.9172503,20.6002,1,safety_security
"{'location': {'lat': 39.5649407, 'lng': -105.0723624}, 'viewport': {'northeast': {'lat': 39.5662900802915, 'lng': -105.0711970697085}, 'southwest': {'lat': 39.5635921197085, 'lng': -105.0738950302915}}}",Sant Nirankari Mission Spiritual Center,"{'compound_code': 'HW7H+X3 Columbine, Colorado, United States', 'global_code': '85FPHW7H+X3'}","['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",Littleton,39.5649407,-105.0723624,20.6389,1,safety_security
"{'location': {'lat': 39.5686442, 'lng': -104.9657012}, 'viewport': {'northeast': {'lat': 39.5699931802915, 'lng': -104.9641599197085}, 'southwest': {'lat': 39.56729521970851, 'lng': -104.9668578802915}}}",Denver Colorado Temple,"{'compound_code': 'H29M+FP Centennial, Colorado, United States', 'global_code': '85FQH29M+FP'}","['church', 'place_of_worship', 'point_of_interest', 'establishment']","2001 East Phillips Circle, Centennial",39.5686442,-104.96570120000001,19.105999999999998,1,safety_security
"{'location': {'lat': 39.5693276, 'lng': -105.1222527}, 'viewport': {'northeast': {'lat': 39.5704533802915, 'lng': -105.1208971697085}, 'southwest': {'lat': 39.5677554197085, 'lng': -105.1235951302915}}}",Jefferson County Sheriffs Office,"{'compound_code': 'HV9H+P3 Ken Caryl, Colorado, United States', 'global_code': '85FPHV9H+P3'}","['police', 'local_government_office', 'point_of_interest', 'establishment']","11139 Bradford Road, Littleton",39.5693276,-105.1222527,22.0389,1,safety_security
"{'location': {'lat': 39.5822803, 'lng': -104.8315318}, 'viewport': {'northeast': {'lat': 39.58359768029149, 'lng': -104.8298032197085}, 'southwest': {'lat': 39.58089971970849, 'lng': -104.8325011802915}}}",Arapahoe County District Court,"{'compound_code': 'H5J9+W9 Centennial, Colorado, United States', 'global_code': '85FQH5J9+W9'}","['courthouse', 'local_government_office', 'point_of_interest', 'establishment']","7325 South Potomac Street #100, Centennial",39.582280299999994,-104.8315318,22.142,1,safety_security
"{'location': {'lat': 39.584708, 'lng': -104.989323}, 'viewport': {'northeast': {'lat': 39.58614933029151, 'lng': -104.9878574697085}, 'southwest': {'lat': 39.58345136970851, 'lng': -104.9905554302915}}}",South Suburban Christian Church,"{'compound_code': 'H2M6+V7 Littleton, Colorado, United States', 'global_code': '85FQH2M6+V7'}","['church', 'place_of_worship', 'point_of_interest', 'establishment']","7275 South Broadway, Littleton",39.584708,-104.989323,17.2018,1,safety_security
"{'location': {'lat': 39.5849998, 'lng': -104.8677889}, 'viewport': {'northeast': {'lat': 39.58629483029149, 'lng': -104.8664400697085}, 'southwest': {'lat': 39.58359686970849, 'lng': -104.8691380302915}}}",US Post Office,"{'compound_code': 'H4MJ+XV Centennial, Colorado, United States', 'global_code': '85FQH4MJ+XV'}","['post_office', 'finance', 'point_of_interest', 'establishment']","7255 South Havana Street #140, Centennial",39.5849998,-104.8677889,20.1223,1,safety_security
"{'location': {'lat': 39.5857713, 'lng': -104.8303273}, 'viewport': {'northeast': {'lat': 39.5871168302915, 'lng': -104.8285386697085}, 'southwest': {'lat': 39.5844188697085, 'lng': -104.8312366302915}}}",Hindu Temple of The Rockies,"{'compound_code': 'H5P9+8V Centennial, Colorado, United States', 'global_code': '85FQH5P9+8V'}","['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']","7201 South Potomac Street, Centennial",39.5857713,-104.8303273,21.9009,1,safety_security
"{'location': {'lat': 39.5875, 'lng': -104.87}, 'viewport': {'northeast': {'lat': 39.5889500802915, 'lng': -104.8687185197085}, 'southwest': {'lat': 39.5862521197085, 'lng': -104.8714164802915}}}",Shri Shirdi SaiBaba Temple of Rockies,"{'compound_code': 'H4QJ+22 Centennial, Colorado, United States', 'global_code': '85FQH4QJ+22'}","['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']","10250 East Easter Avenue, Centennial",39.5875,-104.87,19.785999999999998,1,safety_security
"{'location': {'lat': 39.58996999999999, 'lng': -104.7087694}, 'viewport': {'northeast': {'lat': 39.5913466302915, 'lng': -104.7076091697085}, 'southwest': {'lat': 39.5886486697085, 'lng': -104.7103071302915}}}",Aurora Police Department,"{'compound_code': 'H7QR+XF Aurora, Colorado, United States', 'global_code': '85FQH7QR+XF'}","['police', 'point_of_interest', 'establishment']","23911 East Arapahoe Road, Aurora",39.589969999999994,-104.70876940000001,29.2896,1,safety_security
"{'location': {'lat': 39.590073, 'lng': -104.856254}, 'viewport': {'northeast': {'lat': 39.59155663029149, 'lng': -104.8549418197085}, 'southwest': {'lat': 39.5888586697085, 'lng': -104.8576397802915}}}",Arapahoe County Centennial Motor Vehicle Office,"{'compound_code': 'H4RV+2F Centennial, Colorado, United States', 'global_code': '85FQH4RV+2F'}","['local_government_office', 'point_of_interest', 'establishment']","6954 South Lima Street, Centennial",39.590073,-104.856254,20.1879,1,safety_security
"{'location': {'lat': 39.5921289, 'lng': -104.6864756}, 'viewport': {'northeast': {'lat': 39.5934372302915, 'lng': -104.6854746197085}, 'southwest': {'lat': 39.5907392697085, 'lng': -104.6881725802915}}}",Cherokee Trail High School,"{'compound_code': 'H8R7+VC Aurora, Colorado, United States', 'global_code': '85FQH8R7+VC'}","['secondary_school', 'school', 'point_of_interest', 'establishment']","25901 East Arapahoe Road, Aurora",39.5921289,-104.6864756,30.7529,1,safety_security
"{'location': {'lat': 39.5926356, 'lng': -104.7466737}, 'viewport': {'northeast': {'lat': 39.5941958302915, 'lng': -104.7451720197085}, 'southwest': {'lat': 39.5914978697085, 'lng': -104.7478699802915}}}",Grandview High School,"{'compound_code': 'H7V3+38 Aurora, Colorado, United States', 'global_code': '85FQH7V3+38'}","['secondary_school', 'school', 'point_of_interest', 'establishment']","20500 East Arapahoe Road, Aurora",39.5926356,-104.7466737,26.4944,1,safety_security
"{'location': {'lat': 39.5928322, 'lng': -105.0702292}, 'viewport': {'northeast': {'lat': 39.5939093802915, 'lng': -105.06701755}, 'southwest': {'lat': 39.5912114197085, 'lng': -105.07265695}}}",Front Range Christian School,"{'compound_code': 'HWVH+4W Littleton, Colorado, United States', 'global_code': '85FPHWVH+4W'}","['school', 'primary_school', 'secondary_school', 'point_of_interest', 'establishment']","6657 West Ottawa Avenue, Littleton",39.592832200000004,-105.07022920000001,17.6796,1,safety_security
"{'location': {'lat': 39.59578700000001, 'lng': -104.9632143}, 'viewport': {'northeast': {'lat': 39.59723373029151, 'lng': -104.9618578697085}, 'southwest': {'lat': 39.59453576970851, 'lng': -104.9645558302915}}}",United States Postal Service,"{'compound_code': 'H2WP+8P Centennial, Colorado, United States', 'global_code': '85FQH2WP+8P'}","['post_office', 'finance', 'point_of_interest', 'establishment']","2221 East Arapahoe Road, Centennial",39.59578700000001,-104.96321429999999,16.1355,1,safety_security
"{'location': {'lat': 39.5960576, 'lng': -105.1048467}, 'viewport': {'northeast': {'lat': 39.5974043802915, 'lng': -105.1038193197085}, 'southwest': {'lat': 39.5947064197085, 'lng': -105.1065172802915}}}",United States Postal Service,"{'compound_code': 'HVWW+C3 Littleton, Colorado, United States', 'global_code': '85FPHVWW+C3'}","['post_office', 'finance', 'point_of_interest', 'establishment']","6698 South Iris Street, Littleton",39.5960576,-105.1048467,18.7202,1,safety_security
"{'location': {'lat': 39.5993345, 'lng': -104.7030319}, 'viewport': {'northeast': {'lat': 39.6005623302915, 'lng': -104.7017955197085}, 'southwest': {'lat': 39.5978643697085, 'lng': -104.7044934802915}}}",Highpoint Church,"{'compound_code': 'H7XW+PQ Aurora, Colorado, United States', 'global_code': '85FQH7XW+PQ'}","['church', 'place_of_worship', 'point_of_interest', 'establishment']","6450 South Southlands Parkway, Aurora",39.5993345,-104.7030319,29.124000000000002,1,safety_security
"{'location': {'lat': 39.5997418, 'lng': -104.8894298}, 'viewport': {'northeast': {'lat': 39.6010907802915, 'lng': -104.8880761197085}, 'southwest': {'lat': 39.5983928197085, 'lng': -104.8907740802915}}}",MetLife Home Loans,"{'compound_code': 'H4X6+V6 Greenwood Village, Colorado, United States', 'global_code': '85FQH4X6+V6'}","['finance', 'local_government_office', 'point_of_interest', 'establishment']","6400 South Fiddlers Green Circle, Greenwood Village",39.5997418,-104.8894298,17.7694,1,safety_security
"{'location': {'lat': 39.600443, 'lng': -104.799334}, 'viewport': {'northeast': {'lat': 39.6017955302915, 'lng': -104.7985240197085}, 'southwest': {'lat': 39.5990975697085, 'lng': -104.8012219802915}}}",Regis Jesuit High School,"{'compound_code': 'J622+57 Aurora, Colorado, United States', 'global_code': '85FQJ622+57'}","['secondary_school', 'school', 'point_of_interest', 'establishment']","6300 South Lewiston Way, Aurora",39.600443,-104.799334,22.5013,1,safety_security
"{'location': {'lat': 39.6005925, 'lng': -105.0224026}, 'viewport': {'northeast': {'lat': 39.6017352302915, 'lng': -105.0212915697085}, 'southwest': {'lat': 39.5990372697085, 'lng': -105.0239895302915}}}",Denver Seminary,"{'compound_code': 'JX2H+62 Littleton, Colorado, United States', 'global_code': '85FPJX2H+62'}","['place_of_worship', 'university', 'point_of_interest', 'establishment']","6399 South Santa Fe Drive, Littleton",39.6005925,-105.02240259999998,15.6773,1,safety_security
"{'location': {'lat': 39.60407869999999, 'lng': -105.0732529}, 'viewport': {'northeast': {'lat': 39.6055961302915, 'lng': -105.0719166697085}, 'southwest': {'lat': 39.6028981697085, 'lng': -105.0746146302915}}}",Columbine High School,"{'compound_code': 'JW3G+JM Littleton, Colorado, United States', 'global_code': '85FPJW3G+JM'}","['secondary_school', 'school', 'point_of_interest', 'establishment']","6201 South Pierce Street, Littleton",39.60407869999999,-105.07325290000001,16.6415,1,safety_security
"{'location': {'lat': 39.606264, 'lng': -104.9035575}, 'viewport': {'northeast': {'lat': 39.6074962802915, 'lng': -104.9022091697085}, 'southwest': {'lat': 39.6047983197085, 'lng': -104.9049071302915}}}",Greenwood Village,"{'compound_code': 'J34W+GH Greenwood Village, Colorado, United States', 'global_code': '85FQJ34W+GH'}","['city_hall', 'local_government_office', 'point_of_interest', 'establishment']","6060 South Quebec Street, Greenwood Village",39.606264,-104.90355749999999,16.5613,1,safety_security
"{'location': {'lat': 39.60643189999999, 'lng': -104.9031886}, 'viewport': {'northeast': {'lat': 39.6076205302915, 'lng': -104.9017102697085}, 'southwest': {'lat': 39.6049225697085, 'lng': -104.9044082302915}}}",Greenwood Village City Hall,"{'compound_code': 'J34W+HP Greenwood Village, Colorado, United States', 'global_code': '85FQJ34W+HP'}","['city_hall', 'local_government_office', 'point_of_interest', 'establishment']","6060 South Quebec Street, Greenwood Village",39.60643189999999,-104.9031886,16.5588,1,safety_security
"{'location': {'lat': 39.60806830000001, 'lng': -105.0188452}, 'viewport': {'northeast': {'lat': 39.6094949302915, 'lng': -105.0172460697085}, 'southwest': {'lat': 39.6067969697085, 'lng': -105.0199440302915}}}",Arapahoe Community College,"{'compound_code': 'JX5J+6F Littleton, Colorado, United States', 'global_code': '85FPJX5J+6F'}","['university', 'point_of_interest', 'establishment']","5900 South Santa Fe Drive, Littleton",39.608068300000006,-105.0188452,14.8053,1,safety_security
"{'location': {'lat': 39.6083415, 'lng': -105.0191215}, 'viewport': {'northeast': {'lat': 39.6097134802915, 'lng': -105.0173925697085}, 'southwest': {'lat': 39.6070155197085, 'lng': -105.0200905302915}}}",Arapahoe Community Clg Library,"{'compound_code': 'JX5J+89 Littleton, Colorado, United States', 'global_code': '85FPJX5J+89'}","['library', 'point_of_interest', 'establishment']","5900 South Santa Fe Drive, Littleton",39.608341499999995,-105.01912150000001,14.7793,1,safety_security
"{'location': {'lat': 39.60885020000001, 'lng': -105.0825024}, 'viewport': {'northeast': {'lat': 39.61026168029151, 'lng': -105.0810149197085}, 'southwest': {'lat': 39.60756371970851, 'lng': -105.0837128802915}}}",Columbine Library - Jefferson County Public Library,"{'compound_code': 'JW58+GX Littleton, Colorado, United States', 'global_code': '85FPJW58+GX'}","['library', 'point_of_interest', 'establishment']","7706 West Bowles Avenue, Littleton",39.608850200000006,-105.0825024,16.5268,1,safety_security
"{'location': {'lat': 39.6128785, 'lng': -105.0088535}, 'viewport': {'northeast': {'lat': 39.61425433029149, 'lng': -105.0072589697085}, 'southwest': {'lat': 39.6115563697085, 'lng': -105.0099569302915}}}",Arapahoe County Court,"{'compound_code': 'JX7R+5F Littleton, Colorado, United States', 'global_code': '85FPJX7R+5F'}","['courthouse', 'point_of_interest', 'establishment']","1790 West Littleton Boulevard, Littleton",39.6128785,-105.00885349999999,14.1557,1,safety_security
"{'location': {'lat': 39.613889, 'lng': -104.9848649}, 'viewport': {'northeast': {'lat': 39.6149917302915, 'lng': -104.9835121197085}, 'southwest': {'lat': 39.6122937697085, 'lng': -104.9862100802915}}}",Littleton High School,"{'compound_code': 'J278+H3 Littleton, Colorado, United States', 'global_code': '85FQJ278+H3'}","['secondary_school', 'school', 'point_of_interest', 'establishment']","199 East Littleton Boulevard, Littleton",39.613889,-104.98486489999999,13.9609,1,safety_security
"{'location': {'lat': 39.6142031, 'lng': -105.1094581}, 'viewport': {'northeast': {'lat': 39.6156932302915, 'lng': -105.1081145697085}, 'southwest': {'lat': 39.6129952697085, 'lng': -105.1108125302915}}}",West Metro Fire Rescue - Station #12,"{'compound_code': 'JV7R+M6 Governors Ranch, Denver, CO, United States', 'global_code': '85FPJV7R+M6'}","['fire_station', 'point_of_interest', 'establishment']","9990 West Alamo Place, Littleton",39.614203100000005,-105.1094581,17.2635,1,safety_security
"{'location': {'lat': 39.6174524, 'lng': -105.0643197}, 'viewport': {'northeast': {'lat': 39.6186800802915, 'lng': -105.0631304697085}, 'southwest': {'lat': 39.61598211970851, 'lng': -105.0658284302915}}}",Grant Ranch ECE-8 School,"{'compound_code': 'JW8P+X7 Denver, Colorado, United States', 'global_code': '85FPJW8P+X7'}","['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']","5400 South Jay Circle, Littleton",39.6174524,-105.0643197,14.9683,1,safety_security
"{'location': {'lat': 39.617632, 'lng': -105.013826}, 'viewport': {'northeast': {'lat': 39.6189079802915, 'lng': -105.0124752197085}, 'southwest': {'lat': 39.6162100197085, 'lng': -105.0151731802915}}}",City of Littleton,"{'compound_code': 'JX9P+3F Littleton, Colorado, United States', 'global_code': '85FPJX9P+3F'}","['city_hall', 'accounting', 'finance', 'police', 'fire_station', 'local_government_office', 'point_of_interest', 'establishment']","2255 West Berry Avenue, Littleton",39.617632,-105.013826,13.6864,1,safety_security
"{'location': {'lat': 39.6176493, 'lng': -105.0130635}, 'viewport': {'northeast': {'lat': 39.6189221802915, 'lng': -105.0117126197085}, 'southwest': {'lat': 39.61622421970851, 'lng': -105.0144105802915}}}",Littleton Fire Department,"{'compound_code': 'JX9P+3Q Littleton, Colorado, United States', 'global_code': '85FPJX9P+3Q'}","['fire_station', 'point_of_interest', 'establishment']","2255 West Berry Avenue, Littleton",39.6176493,-105.0130635,13.675,1,safety_security
"{'location': {'lat': 39.6180171, 'lng': -105.0136346}, 'viewport': {'northeast': {'lat': 39.6193054302915, 'lng': -105.0121981197085}, 'southwest': {'lat': 39.6166074697085, 'lng': -105.0148960802915}}}",Littleton Fire Training Division,"{'compound_code': 'JX9P+6G Littleton, Colorado, United States', 'global_code': '85FPJX9P+6G'}","['fire_station', 'point_of_interest', 'establishment']","2255 West Berry Avenue, Littleton",39.6180171,-105.01363459999999,13.6416,1,safety_security
"{'location': {'lat': 39.623071, 'lng': -104.92137}, 'viewport': {'northeast': {'lat': 39.6245689302915, 'lng': -104.9200208697085}, 'southwest': {'lat': 39.6218709697085, 'lng': -104.9227188302915}}}",Congregation Yeshuat Tsion,"{'compound_code': 'J3FH+6F Greenwood Village, Colorado, United States', 'global_code': '85FQJ3FH+6F'}","['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']","5600 East Belleview Avenue, Greenwood Village",39.623071,-104.92137,14.214,1,safety_security
"{'location': {'lat': 39.623528, 'lng': -104.8776023}, 'viewport': {'northeast': {'lat': 39.6250793302915, 'lng': -104.8762557697085}, 'southwest': {'lat': 39.6223813697085, 'lng': -104.8789537302915}}}",Aish Denver,"{'compound_code': 'J4FC+CX Greenwood Village, Colorado, United States', 'global_code': '85FQJ4FC+CX'}","['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']","9550 East Belleview Avenue, Greenwood Village",39.623528,-104.8776023,16.0946,1,safety_security
"{'location': {'lat': 39.62357250000001, 'lng': -104.8777691}, 'viewport': {'northeast': {'lat': 39.6249220802915, 'lng': -104.8765826697085}, 'southwest': {'lat': 39.62222411970851, 'lng': -104.8792806302915}}}",Ahavas Yisroel Aish Hatorah,"{'compound_code': 'J4FC+CV Greenwood Village, Colorado, United States', 'global_code': '85FQJ4FC+CV'}","['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']",Greenwood Village,39.62357250000001,-104.87776909999998,16.0821,1,safety_security
"{'location': {'lat': 39.6302123, 'lng': -104.8801104}, 'viewport': {'northeast': {'lat': 39.6313588802915, 'lng': -104.8787782197085}, 'southwest': {'lat': 39.6286609197085, 'lng': -104.8814761802915}}}",Cherry Creek High School,"{'compound_code': 'J4J9+3X Greenwood Village, Colorado, United States', 'global_code': '85FQJ4J9+3X'}","['secondary_school', 'school', 'point_of_interest', 'establishment']","9300 East Union Avenue, Greenwood Village",39.6302123,-104.8801104,15.3725,1,safety_security
"{'location': {'lat': 39.6473828, 'lng': -105.0692485}, 'viewport': {'northeast': {'lat': 39.6484203802915, 'lng': -105.0679622697085}, 'southwest': {'lat': 39.64572241970851, 'lng': -105.0706602302915}}}",Colorado Academy,"{'compound_code': 'JWWJ+X8 Denver, Colorado, United States', 'global_code': '85FPJWWJ+X8'}","['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']","3800 South Pierce Street, Denver",39.647382799999995,-105.06924850000001,12.261,1,safety_security
"{'location': {'lat': 39.6497991, 'lng': -104.921273}, 'viewport': {'northeast': {'lat': 39.6511975802915, 'lng': -104.9201670197085}, 'southwest': {'lat': 39.6484996197085, 'lng': -104.9228649802915}}}",Hebrew Educational Alliance,"{'compound_code': 'J3XH+WF Denver, Colorado, United States', 'global_code': '85FQJ3XH+WF'}","['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']","3600 South Ivanhoe Way, Denver",39.6497991,-104.921273,11.577,1,safety_security
"{'location': {'lat': 39.6500575, 'lng': -104.9209592}, 'viewport': {'northeast': {'lat': 39.6515185802915, 'lng': -104.9196078197085}, 'southwest': {'lat': 39.6488206197085, 'lng': -104.9223057802915}}}",Congregation Hebrew Educational Alliance,"{'compound_code': 'M32H+2J Denver, Colorado, United States', 'global_code': '85FQM32H+2J'}","['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']","3600 South Ivanhoe Way, Denver",39.6500575,-104.9209592,11.565999999999999,1,safety_security
"{'location': {'lat': 39.65129, 'lng': -105.0363376}, 'viewport': {'northeast': {'lat': 39.65264313029149, 'lng': -105.0344828697085}, 'southwest': {'lat': 39.6499451697085, 'lng': -105.0371808302915}}}",J K Mullen High School,"{'compound_code': 'MX27+GF Denver, Colorado, United States', 'global_code': '85FPMX27+GF'}","['school', 'point_of_interest', 'establishment']","3601 South Lowell Boulevard, Denver",39.65129,-105.0363376,10.5558,1,safety_security
"{'location': {'lat': 39.6516927, 'lng': -104.8067819}, 'viewport': {'northeast': {'lat': 39.6529119802915, 'lng': -104.8056321197085}, 'southwest': {'lat': 39.6502140197085, 'lng': -104.8083300802915}}}",CMCC Colorado Muslims Community Center,"{'compound_code': 'M52V+M7 Aurora, Colorado, United States', 'global_code': '85FQM52V+M7'}","['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","15528 East Hampden Circle, Aurora",39.651692700000005,-104.8067819,18.491,1,safety_security
"{'location': {'lat': 39.652153, 'lng': -104.933641}, 'viewport': {'northeast': {'lat': 39.6534647302915, 'lng': -104.9324096197085}, 'southwest': {'lat': 39.6507667697085, 'lng': -104.9351075802915}}}",Bethany Lutheran Church (ELCA),"{'compound_code': 'M328+VG Cherry Hills Village, Colorado, United States', 'global_code': '85FQM328+VG'}","['church', 'place_of_worship', 'point_of_interest', 'establishment']","4500 East Hampden Avenue, Cherry Hills Village",39.652153000000006,-104.933641,10.8389,1,safety_security
"{'location': {'lat': 39.6524754, 'lng': -104.9269894}, 'viewport': {'northeast': {'lat': 39.6536083302915, 'lng': -104.9256410197085}, 'southwest': {'lat': 39.65091036970851, 'lng': -104.9283389802915}}}",Temple Sinai,"{'compound_code': 'M32F+X6 Denver, Colorado, United States', 'global_code': '85FQM32F+X6'}","['synagogue', 'place_of_worship', 'school', 'point_of_interest', 'establishment']","3509 South Glencoe Street, Denver",39.65247539999999,-104.92698940000001,11.0741,1,safety_security
"{'location': {'lat': 39.6535053, 'lng': -104.8856893}, 'viewport': {'northeast': {'lat': 39.65477243029149, 'lng': -104.8844446197085}, 'southwest': {'lat': 39.6520744697085, 'lng': -104.8871425802915}}}",Royal Thai Honorary Consulate General Denver,"{'compound_code': 'M437+CP Denver, Colorado, United States', 'global_code': '85FQM437+CP'}","['embassy', 'point_of_interest', 'establishment']","8821 East Hampden Avenue #256, Denver",39.6535053,-104.8856893,13.0875,1,safety_security
"{'location': {'lat': 39.65466800000001, 'lng': -104.874767}, 'viewport': {'northeast': {'lat': 39.6560162302915, 'lng': -104.8732599697085}, 'southwest': {'lat': 39.65331826970851, 'lng': -104.8759579302915}}}",Denver Public Library: Hampden Branch Library,"{'compound_code': 'M43G+V3 Denver, Colorado, United States', 'global_code': '85FQM43G+V3'}","['library', 'point_of_interest', 'establishment']","9755 East Girard Avenue, Denver",39.65466800000001,-104.87476699999999,13.655,1,safety_security
"{'location': {'lat': 39.65467940000001, 'lng': -104.9990508}, 'viewport': {'northeast': {'lat': 39.6561294802915, 'lng': -104.9974939697085}, 'southwest': {'lat': 39.6534315197085, 'lng': -105.0001919302915}}}",Englewood Municipal Court,"{'compound_code': 'M232+V9 Englewood, Colorado, United States', 'global_code': '85FQM232+V9'}","['courthouse', 'local_government_office', 'point_of_interest', 'establishment']","1000 Englewood Parkway, Englewood",39.654679400000006,-104.99905079999999,9.4427,1,safety_security
"{'location': {'lat': 39.656271, 'lng': -105.0485742}, 'viewport': {'northeast': {'lat': 39.6575717802915, 'lng': -105.0473436697085}, 'southwest': {'lat': 39.6548738197085, 'lng': -105.0500416302915}}}",Denver Motor Vehicle Department,"{'compound_code': 'MX42+GH Denver, Colorado, United States', 'global_code': '85FPMX42+GH'}","['local_government_office', 'point_of_interest', 'establishment']","3100 South Sheridan Boulevard, Denver",39.656271000000004,-105.0485742,10.4998,1,safety_security
"{'location': {'lat': 39.6564075, 'lng': -105.054767}, 'viewport': {'northeast': {'lat': 39.6578488302915, 'lng': -105.0534175697085}, 'southwest': {'lat': 39.6551508697085, 'lng': -105.0561155302915}}}",Consulate General of Denmark,"{'compound_code': 'MW4W+H3 Denver, Colorado, United States', 'global_code': '85FPMW4W+H3'}","['embassy', 'point_of_interest', 'establishment']","5353 West Dartmouth Avenue # 508, Denver",39.6564075,-105.054767,10.7493,1,safety_security
