geometry,name,plus_code,types,vicinity,latitude,longitude,lifeline_number,lifeline_category
"{'location': {'lat': 39.66519050000001, 'lng': -104.9373239}, 'viewport': {'northeast': {'lat': 39.6664511302915, 'lng': -104.9360580697085}, 'southwest': {'lat': 39.6637531697085, 'lng': -104.9387560302915}}}",Denver Public Library: Ross-University Hills Branch Library,"{'compound_code': 'M387+33 Denver, Colorado, United States', 'global_code': '85FQM387+33'}","['library', 'point_of_interest', 'establishment']","4310 East Amherst Avenue, Denver",39.66519050000001,-104.93732390000001,1,safety_security
"{'location': {'lat': 39.6655487, 'lng': -104.8668514}, 'viewport': {'northeast': {'lat': 39.66693803029149, 'lng': -104.8653826197085}, 'southwest': {'lat': 39.6642400697085, 'lng': -104.8680805802915}}}",Mile High Honda,"{'compound_code': 'M48M+67 Denver, Colorado, United States', 'global_code': '85FQM48M+67'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","2777 South Havana Street, Denver",39.6655487,-104.8668514,1,safety_security
"{'location': {'lat': 39.6658049, 'lng': -104.8631314}, 'viewport': {'northeast': {'lat': 39.6672908302915, 'lng': -104.8619248697085}, 'southwest': {'lat': 39.6645928697085, 'lng': -104.8646228302915}}}",H Mart,"{'compound_code': 'M48P+8P Aurora, Colorado, United States', 'global_code': '85FQM48P+8P'}","['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","2751 South Parker Road, Aurora",39.6658049,-104.8631314,1,safety_security
"{'location': {'lat': 39.6666808, 'lng': -104.9372577}, 'viewport': {'northeast': {'lat': 39.66802918029151, 'lng': -104.9359509197085}, 'southwest': {'lat': 39.66533121970851, 'lng': -104.9386488802915}}}",King Soopers Pharmacy,"{'compound_code': 'M387+M3 Denver, Colorado, United States', 'global_code': '85FQM387+M3'}","['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","2750 South Colorado Boulevard, Denver",39.666680799999995,-104.9372577,1,safety_security
"{'location': {'lat': 39.666774, 'lng': -104.961182}, 'viewport': {'northeast': {'lat': 39.66845953029151, 'lng': -104.9598203197085}, 'southwest': {'lat': 39.66576156970851, 'lng': -104.9625182802915}}}","St. Anne's Episcopal School (Denver, CO)","{'compound_code': 'M28Q+PG Denver, Colorado, United States', 'global_code': '85FQM28Q+PG'}","['school', 'primary_school', 'secondary_school', 'point_of_interest', 'establishment']","2701 South York Street, Denver",39.666774,-104.96118200000001,1,safety_security
"{'location': {'lat': 39.6668278, 'lng': -104.8669369}, 'viewport': {'northeast': {'lat': 39.66818113029149, 'lng': -104.8652416197085}, 'southwest': {'lat': 39.66548316970849, 'lng': -104.8679395802915}}}",Larry H. Miller Chrysler Dodge Ram FIAT Denver,"{'compound_code': 'M48M+P6 Denver, Colorado, United States', 'global_code': '85FQM48M+P6'}","['finance', 'car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","2727 South Havana Street, Denver",39.6668278,-104.8669369,1,safety_security
"{'location': {'lat': 39.668015, 'lng': -104.9868044}, 'viewport': {'northeast': {'lat': 39.66919928029149, 'lng': -104.9854375197085}, 'southwest': {'lat': 39.6665013197085, 'lng': -104.9881354802915}}}",Swallow Hill Music,"{'compound_code': 'M297+67 Denver, Colorado, United States', 'global_code': '85FQM297+67'}","['school', 'point_of_interest', 'establishment']","71 East Yale Avenue, Denver",39.668015000000004,-104.9868044,1,safety_security
"{'location': {'lat': 39.6695404, 'lng': -104.9389825}, 'viewport': {'northeast': {'lat': 39.67088903029149, 'lng': -104.9378609197085}, 'southwest': {'lat': 39.66819106970849, 'lng': -104.9405588802915}}}",JOANN Fabrics and Crafts,"{'compound_code': 'M396+RC Denver, Colorado, United States', 'global_code': '85FQM396+RC'}","['home_goods_store', 'food', 'point_of_interest', 'store', 'establishment']","2580 South Colorado Boulevard, Denver",39.669540399999995,-104.9389825,1,safety_security
"{'location': {'lat': 39.670102, 'lng': -104.9748268}, 'viewport': {'northeast': {'lat': 39.6712982802915, 'lng': -104.9736707197085}, 'southwest': {'lat': 39.6686003197085, 'lng': -104.9763686802915}}}",Harley E Rice Memorial Med Library,"{'compound_code': 'M2CG+23 Denver, Colorado, United States', 'global_code': '85FQM2CG+23'}","['library', 'point_of_interest', 'establishment']","2525 South Downing Street, Denver",39.670102,-104.97482679999999,1,safety_security
"{'location': {'lat': 39.6704515, 'lng': -104.9763574}, 'viewport': {'northeast': {'lat': 39.6719093802915, 'lng': -104.9750428697085}, 'southwest': {'lat': 39.6692114197085, 'lng': -104.9777408302915}}}",Todd's Harvard Park Pharmacy,"{'compound_code': 'M2CF+5F Denver, Colorado, United States', 'global_code': '85FQM2CF+5F'}","['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","950 East Harvard Avenue # 170, Denver",39.6704515,-104.9763574,1,safety_security
"{'location': {'lat': 39.6721535, 'lng': -104.9402385}, 'viewport': {'northeast': {'lat': 39.67346363029149, 'lng': -104.9390810197085}, 'southwest': {'lat': 39.67076566970849, 'lng': -104.9417789802915}}}",Discount Tire,"{'compound_code': 'M3C5+VW Denver, Colorado, United States', 'global_code': '85FQM3C5+VW'}","['car_repair', 'point_of_interest', 'store', 'establishment']","2446 South Colorado Boulevard, Denver",39.6721535,-104.9402385,1,safety_security
"{'location': {'lat': 39.672478, 'lng': -104.987185}, 'viewport': {'northeast': {'lat': 39.6738272802915, 'lng': -104.9860078197085}, 'southwest': {'lat': 39.6711293197085, 'lng': -104.9887057802915}}}",Family Trucks and Vans,"{'compound_code': 'M2C7+X4 Denver, Colorado, United States', 'global_code': '85FQM2C7+X4'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","2400 South Broadway, Denver",39.672478000000005,-104.98718500000001,1,safety_security
"{'location': {'lat': 39.6727593, 'lng': -104.9588768}, 'viewport': {'northeast': {'lat': 39.67413483029149, 'lng': -104.9576088197085}, 'southwest': {'lat': 39.67143686970849, 'lng': -104.9603067802915}}}",7-Eleven,"{'compound_code': 'M2FR+4C Denver, Colorado, United States', 'global_code': '85FQM2FR+4C'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","2410 South University Boulevard, Denver",39.6727593,-104.9588768,1,safety_security
"{'location': {'lat': 39.67422260000001, 'lng': -104.9599679}, 'viewport': {'northeast': {'lat': 39.6758700302915, 'lng': -104.9586293197085}, 'southwest': {'lat': 39.6731720697085, 'lng': -104.9613272802915}}}",Lamont School of Music,"{'compound_code': 'M2FR+M2 Denver, Colorado, United States', 'global_code': '85FQM2FR+M2'}","['university', 'point_of_interest', 'establishment']","2344 East Iliff Avenue, Denver",39.67422260000001,-104.9599679,1,safety_security
"{'location': {'lat': 39.6743627, 'lng': -105.0243662}, 'viewport': {'northeast': {'lat': 39.6756932802915, 'lng': -105.0233591697085}, 'southwest': {'lat': 39.67299531970851, 'lng': -105.0260571302915}}}",U-Haul Moving & Storage at South Federal,"{'compound_code': 'MXFG+P7 Denver, Colorado, United States', 'global_code': '85FPMXFG+P7'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","2322 South Federal Boulevard, Denver",39.6743627,-105.0243662,1,safety_security
"{'location': {'lat': 39.6752083, 'lng': -104.9824532}, 'viewport': {'northeast': {'lat': 39.6765449802915, 'lng': -104.9808798697085}, 'southwest': {'lat': 39.6738470197085, 'lng': -104.9835778302915}}}",Our Lady of Lourdes Catholic Church,"{'compound_code': 'M2G9+32 Denver, Colorado, United States', 'global_code': '85FQM2G9+32'}","['church', 'place_of_worship', 'school', 'point_of_interest', 'establishment']","2200 South Logan Street, Denver",39.6752083,-104.98245320000001,1,safety_security
"{'location': {'lat': 39.67522630000001, 'lng': -104.8481016}, 'viewport': {'northeast': {'lat': 39.6764953302915, 'lng': -104.8467517197085}, 'southwest': {'lat': 39.6737973697085, 'lng': -104.8494496802915}}}",Walgreens,"{'compound_code': 'M5G2+3Q Aurora, Colorado, United States', 'global_code': '85FQM5G2+3Q'}","['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","12011 East Iliff Avenue, Aurora",39.67522630000001,-104.84810159999999,1,safety_security
"{'location': {'lat': 39.675779, 'lng': -104.872802}, 'viewport': {'northeast': {'lat': 39.6772254802915, 'lng': -104.8715655197085}, 'southwest': {'lat': 39.6745275197085, 'lng': -104.8742634802915}}}",Vickery Motorsports,"{'compound_code': 'M4GG+8V Denver, Colorado, United States', 'global_code': '85FQM4GG+8V'}","['car_repair', 'point_of_interest', 'store', 'establishment']","2231 South Parker Road, Denver",39.675779,-104.87280200000001,1,safety_security
"{'location': {'lat': 39.6761358, 'lng': -104.888443}, 'viewport': {'northeast': {'lat': 39.67735768029149, 'lng': -104.8872781197085}, 'southwest': {'lat': 39.67465971970849, 'lng': -104.8899760802915}}}",Congregation Roeh Israel,"{'compound_code': 'M4G6+FJ Denver, Colorado, United States', 'global_code': '85FQM4G6+FJ'}","['synagogue', 'church', 'place_of_worship', 'point_of_interest', 'establishment']","8556 East Warren Avenue, Denver",39.6761358,-104.888443,1,safety_security
"{'location': {'lat': 39.676329, 'lng': -105.00927}, 'viewport': {'northeast': {'lat': 39.6777301802915, 'lng': -105.0079210197085}, 'southwest': {'lat': 39.6750322197085, 'lng': -105.0106189802915}}}",The Sharpest Rides,"{'compound_code': 'MXGR+G7 Englewood, Colorado, United States', 'global_code': '85FPMXGR+G7'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","2245 South Raritan Street, Englewood",39.676328999999996,-105.00927,1,safety_security
"{'location': {'lat': 39.6766174, 'lng': -104.9618965}, 'viewport': {'northeast': {'lat': 39.67940905, 'lng': -104.95680195}, 'southwest': {'lat': 39.67568685000001, 'lng': -104.96786615}}}",University of Denver,"{'compound_code': 'M2GQ+J6 Denver, Colorado, United States', 'global_code': '85FQM2GQ+J6'}","['university', 'point_of_interest', 'establishment']","2199 South University Boulevard, Denver",39.6766174,-104.96189650000001,1,safety_security
"{'location': {'lat': 39.6768178, 'lng': -105.0269629}, 'viewport': {'northeast': {'lat': 39.6779900302915, 'lng': -105.0257528197085}, 'southwest': {'lat': 39.6752920697085, 'lng': -105.0284507802915}}}",Abraham Lincoln High School,"{'compound_code': 'MXGF+P6 Denver, Colorado, United States', 'global_code': '85FPMXGF+P6'}","['school', 'secondary_school', 'point_of_interest', 'establishment']","2285 South Federal Boulevard, Denver",39.676817799999995,-105.0269629,1,safety_security
"{'location': {'lat': 39.6773919, 'lng': -104.9599028}, 'viewport': {'northeast': {'lat': 39.6786018302915, 'lng': -104.9586825697085}, 'southwest': {'lat': 39.6759038697085, 'lng': -104.9613805302915}}}",Daniels College of Business,"{'compound_code': 'M2GR+X2 Denver, Colorado, United States', 'global_code': '85FQM2GR+X2'}","['university', 'point_of_interest', 'establishment']","2101 South University Boulevard, Denver",39.677391899999996,-104.9599028,1,safety_security
"{'location': {'lat': 39.6776025, 'lng': -104.9359758}, 'viewport': {'northeast': {'lat': 39.6788882302915, 'lng': -104.9346261697085}, 'southwest': {'lat': 39.67619026970851, 'lng': -104.9373241302915}}}",Denver Islamic Society,"{'compound_code': 'M3H7+2J Denver, Colorado, United States', 'global_code': '85FQM3H7+2J'}","['mosque', 'place_of_worship', 'school', 'point_of_interest', 'establishment']","2124 South Birch Street #5024, Denver",39.6776025,-104.9359758,1,safety_security
"{'location': {'lat': 39.6776428, 'lng': -104.9212998}, 'viewport': {'northeast': {'lat': 39.6789446302915, 'lng': -104.9199535197085}, 'southwest': {'lat': 39.6762466697085, 'lng': -104.9226514802915}}}",Lady Fatima Center,"{'compound_code': 'M3HH+3F Denver, Colorado, United States', 'global_code': '85FQM3HH+3F'}","['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","2120 South Holly Street, Denver",39.677642799999994,-104.92129979999999,1,safety_security
"{'location': {'lat': 39.6778808, 'lng': -104.9810001}, 'viewport': {'northeast': {'lat': 39.6792080302915, 'lng': -104.9798755697085}, 'southwest': {'lat': 39.6765100697085, 'lng': -104.9825735302915}}}",The Denver Waldorf School,"{'compound_code': 'M2H9+5H Denver, Colorado, United States', 'global_code': '85FQM2H9+5H'}","['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']","2100 South Pennsylvania Street, Denver",39.6778808,-104.98100009999999,1,safety_security
"{'location': {'lat': 39.67789680000001, 'lng': -104.9618361}, 'viewport': {'northeast': {'lat': 39.6792484802915, 'lng': -104.9602401697085}, 'southwest': {'lat': 39.67655051970851, 'lng': -104.9629381302915}}}",Anderson Academic Commons,"{'compound_code': 'M2HQ+57 Denver, Colorado, United States', 'global_code': '85FQM2HQ+57'}","['library', 'point_of_interest', 'establishment']","2150 East Evans Avenue, Denver",39.677896800000006,-104.9618361,1,safety_security
"{'location': {'lat': 39.67830769999999, 'lng': -104.9090867}, 'viewport': {'northeast': {'lat': 39.6796563802915, 'lng': -104.9077966697085}, 'southwest': {'lat': 39.6769584197085, 'lng': -104.9104946302915}}}",Масджид Ал-Иман,"{'compound_code': 'M3HR+89 Denver, Colorado, United States', 'global_code': '85FQM3HR+89'}","['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","6850 East Evans Avenue, Denver",39.67830769999999,-104.9090867,1,safety_security
"{'location': {'lat': 39.67891520000001, 'lng': -104.8769933}, 'viewport': {'northeast': {'lat': 39.6801651802915, 'lng': -104.8755394697085}, 'southwest': {'lat': 39.6774672197085, 'lng': -104.8782374302915}}}",Masjid Abu Bakr مسجد,"{'compound_code': 'M4HF+H6 Dayton Triangle, Aurora, CO, United States', 'global_code': '85FQM4HF+H6'}","['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","2071 South Parker Road, Denver",39.67891520000001,-104.8769933,1,safety_security
"{'location': {'lat': 39.6789576, 'lng': -104.9357021}, 'viewport': {'northeast': {'lat': 39.6802254802915, 'lng': -104.9344297697085}, 'southwest': {'lat': 39.67752751970851, 'lng': -104.9371277302915}}}",Barbee's Freeway Ford,"{'compound_code': 'M3H7+HP Denver, Colorado, United States', 'global_code': '85FQM3H7+HP'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","4471 East Evans Avenue, Denver",39.6789576,-104.9357021,1,safety_security
"{'location': {'lat': 39.6793195, 'lng': -104.9724707}, 'viewport': {'northeast': {'lat': 39.68061488029149, 'lng': -104.9711225197085}, 'southwest': {'lat': 39.67791691970849, 'lng': -104.9738204802915}}}",Walgreens,"{'compound_code': 'M2HH+P2 Denver, Colorado, United States', 'global_code': '85FQM2HH+P2'}","['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","1235 East Evans Avenue, Denver",39.6793195,-104.97247069999999,1,safety_security
"{'location': {'lat': 39.6795289, 'lng': -104.9435204}, 'viewport': {'northeast': {'lat': 39.6810324302915, 'lng': -104.9421398197085}, 'southwest': {'lat': 39.6783344697085, 'lng': -104.9448377802915}}}",United States Postal Service,"{'compound_code': 'M3H4+RH Denver, Colorado, United States', 'global_code': '85FQM3H4+RH'}","['post_office', 'finance', 'local_government_office', 'point_of_interest', 'establishment']","3800 Buchtel Boulevard South, Denver",39.6795289,-104.94352040000001,1,safety_security
"{'location': {'lat': 39.6797311, 'lng': -105.0825938}, 'viewport': {'northeast': {'lat': 39.6809056302915, 'lng': -105.0813609197085}, 'southwest': {'lat': 39.6782076697085, 'lng': -105.0840588802915}}}",Emich Chevrolet,"{'compound_code': 'MWH8+VX Lakewood, Colorado, United States', 'global_code': '85FPMWH8+VX'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","2033 South Wadsworth Boulevard, Lakewood",39.6797311,-105.08259380000001,1,safety_security
"{'location': {'lat': 39.67983, 'lng': -104.892432}, 'viewport': {'northeast': {'lat': 39.6810421802915, 'lng': -104.8910810197085}, 'southwest': {'lat': 39.6783442197085, 'lng': -104.8937789802915}}}",Denver Metro Business Services,"{'compound_code': 'M4H5+W2 Denver, Colorado, United States', 'global_code': '85FQM4H5+W2'}","['moving_company', 'furniture_store', 'home_goods_store', 'storage', 'point_of_interest', 'store', 'establishment']","2045 South Valentia Street # 20, Denver",39.679829999999995,-104.892432,1,safety_security
"{'location': {'lat': 39.68041479999999, 'lng': -104.8423997}, 'viewport': {'northeast': {'lat': 39.68333955, 'lng': -104.84070785}, 'southwest': {'lat': 39.67768855000001, 'lng': -104.84590565}}}",Overland High School,"{'compound_code': 'M5J5+52 Aurora, Colorado, United States', 'global_code': '85FQM5J5+52'}","['secondary_school', 'school', 'point_of_interest', 'establishment']","12400 East Jewell Avenue, Aurora",39.68041479999999,-104.8423997,1,safety_security
"{'location': {'lat': 39.6804778, 'lng': -104.9416481}, 'viewport': {'northeast': {'lat': 39.6817643802915, 'lng': -104.9403116697085}, 'southwest': {'lat': 39.6790664197085, 'lng': -104.9430096302915}}}",Perkins Restaurant & Bakery,"{'compound_code': 'M3J5+58 Denver, Colorado, United States', 'global_code': '85FQM3J5+58'}","['restaurant', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']","1995 South Colorado Boulevard, Denver",39.6804778,-104.9416481,1,safety_security
"{'location': {'lat': 39.680897, 'lng': -104.9871695}, 'viewport': {'northeast': {'lat': 39.6822458802915, 'lng': -104.9859945697085}, 'southwest': {'lat': 39.6795479197085, 'lng': -104.9886925302915}}}",Fellowship Denver Church Office,"{'compound_code': 'M2J7+94 Denver, Colorado, United States', 'global_code': '85FQM2J7+94'}","['church', 'place_of_worship', 'point_of_interest', 'establishment']","1990 South Broadway, Denver",39.680896999999995,-104.98716950000001,1,safety_security
"{'location': {'lat': 39.68156739999999, 'lng': -105.085683}, 'viewport': {'northeast': {'lat': 39.6829152802915, 'lng': -105.0842699697085}, 'southwest': {'lat': 39.6802173197085, 'lng': -105.0869679302915}}}",Rocky Mountain Islamic Center (Lakewood Masjid),"{'compound_code': 'MWJ7+JP Denver, Colorado, United States', 'global_code': '85FPMWJ7+JP'}","['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","8054 West Jewell Avenue, Denver",39.68156739999999,-105.085683,1,safety_security
"{'location': {'lat': 39.6844104, 'lng': -104.9423102}, 'viewport': {'northeast': {'lat': 39.68585828029151, 'lng': -104.9407110197085}, 'southwest': {'lat': 39.68316031970851, 'lng': -104.9434089802915}}}",Grace In Gravity Rolfing,"{'compound_code': 'M3M5+Q3 Denver, Colorado, United States', 'global_code': '85FQM3M5+Q3'}","['church', 'place_of_worship', 'point_of_interest', 'establishment']","1777 South Harrison Street, Denver",39.6844104,-104.9423102,1,safety_security
"{'location': {'lat': 39.684826, 'lng': -104.8680323}, 'viewport': {'northeast': {'lat': 39.6859307802915, 'lng': -104.8663061197085}, 'southwest': {'lat': 39.6832328197085, 'lng': -104.8690040802915}}}",Lowe's Home Improvement,"{'compound_code': 'M4MJ+WQ Aurora, Colorado, United States', 'global_code': '85FQM4MJ+WQ'}","['hardware_store', 'furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']","1701 South Havana Street, Aurora",39.684826,-104.86803229999998,1,safety_security
"{'location': {'lat': 39.685288, 'lng': -104.9380012}, 'viewport': {'northeast': {'lat': 39.6866244802915, 'lng': -104.9368852697085}, 'southwest': {'lat': 39.6839265197085, 'lng': -104.9395832302915}}}",Best Buy,"{'compound_code': 'M3P6+4Q Denver, Colorado, United States', 'global_code': '85FQM3P6+4Q'}","['electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']","4100 East Mexico Avenue ste a, Denver",39.685288,-104.93800120000002,1,safety_security
